Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,80,6.095757575757576,100.0,1.499883
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,160,4.591515151515151,100.0,1.499883
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,240,3.087272727272727,100.0,1.499883
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,320,1.5830303030303021,100.0,1.499883
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,400,0.07878787878787818,100.0,1.499883
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,80,6.095757575757576,106.262006,1.499482
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,160,4.591515151515151,106.262006,1.499482
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,240,3.087272727272727,106.262006,1.499482
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,320,1.5830303030303021,106.262006,1.499482
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,400,0.07878787878787818,106.262006,1.499482
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,80,6.095757575757576,112.916138,1.498636
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,160,4.591515151515151,112.916138,1.498636
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,240,3.087272727272727,112.916138,1.498636
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,320,1.5830303030303021,112.916138,1.498636
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,400,0.07878787878787818,112.916138,1.498636
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,80,6.095757575757576,119.986953,1.49251
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,160,4.591515151515151,119.986953,1.49251
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,240,3.087272727272727,119.986953,1.49251
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,320,1.5830303030303021,119.986953,1.49251
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,400,0.07878787878787818,119.986953,1.49251
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,80,6.095757575757576,127.500543,1.490003
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,160,4.591515151515151,127.500543,1.490003
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,240,3.087272727272727,127.500543,1.490003
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,320,1.5830303030303021,127.500543,1.490003
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,400,0.07878787878787818,127.500543,1.490003
y = -0.0188x + 7.6,-0.018803030303030304,7.6,4234,80,6.095757575757576,135.484634,1.489388
