Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,80,3.8501010101010102,100.0,1.445021
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,160,2.9002020202020202,100.0,1.445021
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,240,1.9503030303030302,100.0,1.445021
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,320,1.0004040404040406,100.0,1.445021
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,400,0.050505050505050164,100.0,1.445021
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,80,3.8501010101010102,106.262006,1.44473
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,160,2.9002020202020202,106.262006,1.44473
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,240,1.9503030303030302,106.262006,1.44473
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,320,1.0004040404040406,106.262006,1.44473
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,400,0.050505050505050164,106.262006,1.44473
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,80,3.8501010101010102,112.916138,1.444041
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,160,2.9002020202020202,112.916138,1.444041
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,240,1.9503030303030302,112.916138,1.444041
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,320,1.0004040404040406,112.916138,1.444041
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,400,0.050505050505050164,112.916138,1.444041
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,80,3.8501010101010102,119.986953,1.43856
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,160,2.9002020202020202,119.986953,1.43856
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,240,1.9503030303030302,119.986953,1.43856
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,320,1.0004040404040406,119.986953,1.43856
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,400,0.050505050505050164,119.986953,1.43856
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,80,3.8501010101010102,127.500543,1.436376
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,160,2.9002020202020202,127.500543,1.436376
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,240,1.9503030303030302,127.500543,1.436376
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,320,1.0004040404040406,127.500543,1.436376
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,400,0.050505050505050164,127.500543,1.436376
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,80,3.8501010101010102,135.484634,1.435923
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,160,2.9002020202020202,135.484634,1.435923
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,240,1.9503030303030302,135.484634,1.435923
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,320,1.0004040404040406,135.484634,1.435923
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,400,0.050505050505050164,135.484634,1.435923
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,80,3.8501010101010102,143.968689,1.434014
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,160,2.9002020202020202,143.968689,1.434014
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,240,1.9503030303030302,143.968689,1.434014
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,320,1.0004040404040406,143.968689,1.434014
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,400,0.050505050505050164,143.968689,1.434014
y = -0.0119x + 4.8,-0.011873737373737373,4.8,3534,80,3.8501010101010102,152.984017,1.430946
