Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,80,2.5668686868686867,100.0,1.356748
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,160,1.9337373737373738,100.0,1.356748
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,240,1.3006060606060605,100.0,1.356748
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,320,0.6674747474747473,100.0,1.356748
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,400,0.0343434343434339,100.0,1.356748
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,80,2.5668686868686867,106.262006,1.356557
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,160,1.9337373737373738,106.262006,1.356557
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,240,1.3006060606060605,106.262006,1.356557
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,320,0.6674747474747473,106.262006,1.356557
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,400,0.0343434343434339,106.262006,1.356557
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,80,2.5668686868686867,112.916138,1.356019
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,160,1.9337373737373738,112.916138,1.356019
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,240,1.3006060606060605,112.916138,1.356019
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,320,0.6674747474747473,112.916138,1.356019
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,400,0.0343434343434339,112.916138,1.356019
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,80,2.5668686868686867,119.986953,1.351225
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,160,1.9337373737373738,119.986953,1.351225
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,240,1.3006060606060605,119.986953,1.351225
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,320,0.6674747474747473,119.986953,1.351225
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,400,0.0343434343434339,119.986953,1.351225
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,80,2.5668686868686867,127.500543,1.349372
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,160,1.9337373737373738,127.500543,1.349372
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,240,1.3006060606060605,127.500543,1.349372
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,320,0.6674747474747473,127.500543,1.349372
y = -0.0079x + 3.2,-0.007914141414141415,3.2,2534,400,0.0343434343434339,127.500543,1.349372
