Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,100.0,1.372322
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,100.0,1.372322
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,100.0,1.372322
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,100.0,1.372322
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,100.0,1.372322
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,106.262006,1.372117
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,106.262006,1.372117
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,106.262006,1.372117
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,106.262006,1.372117
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,106.262006,1.372117
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,112.916138,1.371556
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,112.916138,1.371556
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,112.916138,1.371556
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,112.916138,1.371556
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,112.916138,1.371556
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,119.986953,1.366657
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,119.986953,1.366657
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,119.986953,1.366657
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,119.986953,1.366657
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,119.986953,1.366657
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,127.500543,1.364754
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,127.500543,1.364754
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,127.500543,1.364754
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,127.500543,1.364754
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,127.500543,1.364754
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,135.484634,1.364426
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,135.484634,1.364426
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,135.484634,1.364426
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,135.484634,1.364426
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,135.484634,1.364426
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,143.968689,1.362786
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,143.968689,1.362786
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,143.968689,1.362786
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,143.968689,1.362786
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,143.968689,1.362786
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,152.984017,1.360102
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,152.984017,1.360102
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,152.984017,1.360102
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,152.984017,1.360102
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,152.984017,1.360102
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,162.563884,1.357285
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,162.563884,1.357285
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,162.563884,1.357285
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,162.563884,1.357285
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,162.563884,1.357285
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,172.743644,1.354653
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,172.743644,1.354653
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,172.743644,1.354653
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,172.743644,1.354653
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,400,0.036363636363636154,172.743644,1.354653
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,80,2.727272727272727,183.56086,1.352016
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,160,2.0545454545454547,183.56086,1.352016
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,240,1.3818181818181818,183.56086,1.352016
y = -0.0084x + 3.4,-0.00840909090909091,3.4,2434,320,0.709090909090909,183.56086,1.352016
