Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,100.0,1.298137
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,100.0,1.298137
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,100.0,1.298137
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,100.0,1.298137
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,100.0,1.298137
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,106.262006,1.297995
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,106.262006,1.297995
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,106.262006,1.297995
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,106.262006,1.297995
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,106.262006,1.297995
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,112.916138,1.29753
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,112.916138,1.29753
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,112.916138,1.29753
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,112.916138,1.29753
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,112.916138,1.29753
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,119.986953,1.293099
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,119.986953,1.293099
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,119.986953,1.293099
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,119.986953,1.293099
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,119.986953,1.293099
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,127.500543,1.291416
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,127.500543,1.291416
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,127.500543,1.291416
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,127.500543,1.291416
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,127.500543,1.291416
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,135.484634,1.29118
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,135.484634,1.29118
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,135.484634,1.29118
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,135.484634,1.29118
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,135.484634,1.29118
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,143.968689,1.289748
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,143.968689,1.289748
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,143.968689,1.289748
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,143.968689,1.289748
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,143.968689,1.289748
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,152.984017,1.287366
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,152.984017,1.287366
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,152.984017,1.287366
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,152.984017,1.287366
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,152.984017,1.287366
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,162.563884,1.28487
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,162.563884,1.28487
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,162.563884,1.28487
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,162.563884,1.28487
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,162.563884,1.28487
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,172.743644,1.282548
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,172.743644,1.282548
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,172.743644,1.282548
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,172.743644,1.282548
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,172.743644,1.282548
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,183.56086,1.28023
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,183.56086,1.28023
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,183.56086,1.28023
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,183.56086,1.28023
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,183.56086,1.28023
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,195.055452,1.277275
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,195.055452,1.277275
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,195.055452,1.277275
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,195.055452,1.277275
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,195.055452,1.277275
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,207.269835,1.273322
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,207.269835,1.273322
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,207.269835,1.273322
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,207.269835,1.273322
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,207.269835,1.273322
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,220.249084,1.270526
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,220.249084,1.270526
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,220.249084,1.270526
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,220.249084,1.270526
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,220.249084,1.270526
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,234.041094,1.268874
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,234.041094,1.268874
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,234.041094,1.268874
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,234.041094,1.268874
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,234.041094,1.268874
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,248.69676,1.264167
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,248.69676,1.264167
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,248.69676,1.264167
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,248.69676,1.264167
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,248.69676,1.264167
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,264.270165,1.262376
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,264.270165,1.262376
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,264.270165,1.262376
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,264.270165,1.262376
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,264.270165,1.262376
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,280.818777,1.258115
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,280.818777,1.258115
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,280.818777,1.258115
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,280.818777,1.258115
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,280.818777,1.258115
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,298.403665,1.254074
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,298.403665,1.254074
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,298.403665,1.254074
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,298.403665,1.254074
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,298.403665,1.254074
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,317.089719,1.250658
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,317.089719,1.250658
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,317.089719,1.250658
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,317.089719,1.250658
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,317.089719,1.250658
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,336.945895,1.246829
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,336.945895,1.246829
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,336.945895,1.246829
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,336.945895,1.246829
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,336.945895,1.246829
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,358.045466,1.242534
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,358.045466,1.242534
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,358.045466,1.242534
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,358.045466,1.242534
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,358.045466,1.242534
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,380.466293,1.238589
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,380.466293,1.238589
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,380.466293,1.238589
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,380.466293,1.238589
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,380.466293,1.238589
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,404.291113,1.234821
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,404.291113,1.234821
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,404.291113,1.234821
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,404.291113,1.234821
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,404.291113,1.234821
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,429.607845,1.229398
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,429.607845,1.229398
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,429.607845,1.229398
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,429.607845,1.229398
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,429.607845,1.229398
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,456.509913,1.224855
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,456.509913,1.224855
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,456.509913,1.224855
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,456.509913,1.224855
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,456.509913,1.224855
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,485.096589,1.220196
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,485.096589,1.220196
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,485.096589,1.220196
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,485.096589,1.220196
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,485.096589,1.220196
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,515.473364,1.21489
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,515.473364,1.21489
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,515.473364,1.21489
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,515.473364,1.21489
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,515.473364,1.21489
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,547.752335,1.209014
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,547.752335,1.209014
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,547.752335,1.209014
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,547.752335,1.209014
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,547.752335,1.209014
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,582.052617,1.203891
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,582.052617,1.203891
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,582.052617,1.203891
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,320,0.5426262626262628,582.052617,1.203891
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,400,0.028282828282828465,582.052617,1.203891
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,80,2.0856565656565658,618.500784,1.197512
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,160,1.5713131313131314,618.500784,1.197512
y = -0.0064x + 2.6,-0.00642929292929293,2.6,4634,240,1.056969696969697,618.500784,1.197512
