Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,100.0,1.501811
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,100.0,1.501811
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,100.0,1.501811
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,100.0,1.501811
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,100.0,1.501811
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,106.262006,1.501405
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,106.262006,1.501405
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,106.262006,1.501405
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,106.262006,1.501405
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,106.262006,1.501405
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,112.916138,1.500551
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,112.916138,1.500551
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,112.916138,1.500551
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,112.916138,1.500551
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,112.916138,1.500551
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,119.986953,1.494394
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,119.986953,1.494394
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,119.986953,1.494394
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,119.986953,1.494394
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,119.986953,1.494394
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,127.500543,1.491871
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,127.500543,1.491871
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,127.500543,1.491871
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,127.500543,1.491871
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,127.500543,1.491871
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,135.484634,1.491248
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,135.484634,1.491248
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,135.484634,1.491248
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,135.484634,1.491248
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,135.484634,1.491248
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,143.968689,1.489007
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,143.968689,1.489007
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,143.968689,1.489007
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,143.968689,1.489007
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,143.968689,1.489007
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,152.984017,1.485473
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,152.984017,1.485473
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,152.984017,1.485473
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,152.984017,1.485473
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,152.984017,1.485473
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,162.563884,1.481754
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,162.563884,1.481754
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,162.563884,1.481754
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,162.563884,1.481754
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,162.563884,1.481754
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,172.743644,1.478234
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,172.743644,1.478234
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,240,3.168484848484849,172.743644,1.478234
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,320,1.6246464646464647,172.743644,1.478234
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,400,0.08080808080808133,172.743644,1.478234
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,80,6.2561616161616165,183.56086,1.474684
y = -0.0193x + 7.8,-0.019297979797979797,7.8,1134,160,4.712323232323232,183.56086,1.474684
