Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,80,4.652121212121212,100.0,1.472957
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,160,3.504242424242424,100.0,1.472957
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,240,2.3563636363636364,100.0,1.472957
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,320,1.208484848484848,100.0,1.472957
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,400,0.06060606060606055,100.0,1.472957
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,80,4.652121212121212,106.262006,1.47262
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,160,3.504242424242424,106.262006,1.47262
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,240,2.3563636363636364,106.262006,1.47262
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,320,1.208484848484848,106.262006,1.47262
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,400,0.06060606060606055,106.262006,1.47262
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,80,4.652121212121212,112.916138,1.471863
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,160,3.504242424242424,112.916138,1.471863
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,240,2.3563636363636364,112.916138,1.471863
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,320,1.208484848484848,112.916138,1.471863
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,400,0.06060606060606055,112.916138,1.471863
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,80,4.652121212121212,119.986953,1.466093
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,160,3.504242424242424,119.986953,1.466093
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,240,2.3563636363636364,119.986953,1.466093
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,320,1.208484848484848,119.986953,1.466093
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,400,0.06060606060606055,119.986953,1.466093
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,80,4.652121212121212,127.500543,1.463767
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,160,3.504242424242424,127.500543,1.463767
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,240,2.3563636363636364,127.500543,1.463767
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,320,1.208484848484848,127.500543,1.463767
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,400,0.06060606060606055,127.500543,1.463767
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,80,4.652121212121212,135.484634,1.463245
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,160,3.504242424242424,135.484634,1.463245
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,240,2.3563636363636364,135.484634,1.463245
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,320,1.208484848484848,135.484634,1.463245
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,400,0.06060606060606055,135.484634,1.463245
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,80,4.652121212121212,143.968689,1.461197
y = -0.0143x + 5.8,-0.014348484848484848,5.8,4434,160,3.504242424242424,143.968689,1.461197
