Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,80,1.764848484848485,100.0,1.246465
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,160,1.3296969696969698,100.0,1.246465
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,240,0.8945454545454545,100.0,1.246465
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,320,0.45939393939393947,100.0,1.246465
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,400,0.024242424242423954,100.0,1.246465
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,80,1.764848484848485,106.262006,1.246357
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,160,1.3296969696969698,106.262006,1.246357
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,240,0.8945454545454545,106.262006,1.246357
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,320,0.45939393939393947,106.262006,1.246357
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,400,0.024242424242423954,106.262006,1.246357
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,80,1.764848484848485,112.916138,1.245949
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,160,1.3296969696969698,112.916138,1.245949
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,240,0.8945454545454545,112.916138,1.245949
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,320,0.45939393939393947,112.916138,1.245949
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,400,0.024242424242423954,112.916138,1.245949
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,80,1.764848484848485,119.986953,1.241802
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,160,1.3296969696969698,119.986953,1.241802
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,240,0.8945454545454545,119.986953,1.241802
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,320,0.45939393939393947,119.986953,1.241802
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,400,0.024242424242423954,119.986953,1.241802
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,80,1.764848484848485,127.500543,1.240249
y = -0.0054x + 2.2,-0.00543939393939394,2.2,1634,160,1.3296969696969698,127.500543,1.240249
