Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,80,5.454141414141414,100.0,1.490431
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,160,4.108282828282828,100.0,1.490431
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,240,2.7624242424242427,100.0,1.490431
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,320,1.4165656565656564,100.0,1.490431
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,400,0.07070707070707005,100.0,1.490431
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,80,5.454141414141414,106.262006,1.490055
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,160,4.108282828282828,106.262006,1.490055
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,240,2.7624242424242427,106.262006,1.490055
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,320,1.4165656565656564,106.262006,1.490055
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,400,0.07070707070707005,106.262006,1.490055
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,80,5.454141414141414,112.916138,1.489245
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,160,4.108282828282828,112.916138,1.489245
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,240,2.7624242424242427,112.916138,1.489245
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,320,1.4165656565656564,112.916138,1.489245
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,400,0.07070707070707005,112.916138,1.489245
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,80,5.454141414141414,119.986953,1.483256
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,160,4.108282828282828,119.986953,1.483256
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,240,2.7624242424242427,119.986953,1.483256
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,320,1.4165656565656564,119.986953,1.483256
y = -0.0168x + 6.8,-0.016823232323232323,6.8,3034,400,0.07070707070707005,119.986953,1.483256
