Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,80,3.2084848484848485,100.0,1.410076
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,160,2.416969696969697,100.0,1.410076
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,240,1.6254545454545455,100.0,1.410076
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,320,0.833939393939394,100.0,1.410076
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,400,0.042424242424242475,100.0,1.410076
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,80,3.2084848484848485,106.262006,1.409831
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,160,2.416969696969697,106.262006,1.409831
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,240,1.6254545454545455,106.262006,1.409831
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,320,0.833939393939394,106.262006,1.409831
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,400,0.042424242424242475,106.262006,1.409831
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,80,3.2084848484848485,112.916138,1.40921
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,160,2.416969696969697,112.916138,1.40921
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,240,1.6254545454545455,112.916138,1.40921
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,320,0.833939393939394,112.916138,1.40921
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,400,0.042424242424242475,112.916138,1.40921
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,80,3.2084848484848485,119.986953,1.40403
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,160,2.416969696969697,119.986953,1.40403
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,240,1.6254545454545455,119.986953,1.40403
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,320,0.833939393939394,119.986953,1.40403
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,400,0.042424242424242475,119.986953,1.40403
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,80,3.2084848484848485,127.500543,1.401993
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,160,2.416969696969697,127.500543,1.401993
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,240,1.6254545454545455,127.500543,1.401993
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,320,0.833939393939394,127.500543,1.401993
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,400,0.042424242424242475,127.500543,1.401993
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,80,3.2084848484848485,135.484634,1.401606
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,160,2.416969696969697,135.484634,1.401606
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,240,1.6254545454545455,135.484634,1.401606
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,320,0.833939393939394,135.484634,1.401606
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,400,0.042424242424242475,135.484634,1.401606
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,80,3.2084848484848485,143.968689,1.399838
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,160,2.416969696969697,143.968689,1.399838
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,240,1.6254545454545455,143.968689,1.399838
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,320,0.833939393939394,143.968689,1.399838
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,400,0.042424242424242475,143.968689,1.399838
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,80,3.2084848484848485,152.984017,1.396971
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,160,2.416969696969697,152.984017,1.396971
y = -0.0099x + 4.0,-0.009893939393939394,4.0,3734,240,1.6254545454545455,152.984017,1.396971
