Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,80,1.444040404040404,100.0,1.181728
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,160,1.0880808080808082,100.0,1.181728
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,240,0.7321212121212122,100.0,1.181728
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,320,0.37616161616161614,100.0,1.181728
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,400,0.02020202020202011,100.0,1.181728
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,80,1.444040404040404,106.262006,1.181659
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,160,1.0880808080808082,106.262006,1.181659
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,240,0.7321212121212122,106.262006,1.181659
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,320,0.37616161616161614,106.262006,1.181659
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,400,0.02020202020202011,106.262006,1.181659
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,80,1.444040404040404,112.916138,1.181314
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,160,1.0880808080808082,112.916138,1.181314
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,240,0.7321212121212122,112.916138,1.181314
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,320,0.37616161616161614,112.916138,1.181314
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,400,0.02020202020202011,112.916138,1.181314
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,80,1.444040404040404,119.986953,1.177487
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,160,1.0880808080808082,119.986953,1.177487
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,240,0.7321212121212122,119.986953,1.177487
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,320,0.37616161616161614,119.986953,1.177487
y = -0.0044x + 1.8,-0.00444949494949495,1.8,1734,400,0.02020202020202011,119.986953,1.177487
