Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,80,7.058181818181819,100.0,1.509614
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,160,5.316363636363636,100.0,1.509614
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,240,3.574545454545455,100.0,1.509614
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,320,1.832727272727273,100.0,1.509614
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,400,0.09090909090909172,100.0,1.509614
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,80,7.058181818181819,106.262006,1.509183
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,160,5.316363636363636,106.262006,1.509183
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,240,3.574545454545455,106.262006,1.509183
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,320,1.832727272727273,106.262006,1.509183
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,400,0.09090909090909172,106.262006,1.509183
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,80,7.058181818181819,112.916138,1.508294
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,160,5.316363636363636,112.916138,1.508294
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,240,3.574545454545455,112.916138,1.508294
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,320,1.832727272727273,112.916138,1.508294
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,400,0.09090909090909172,112.916138,1.508294
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,80,7.058181818181819,119.986953,1.502005
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,160,5.316363636363636,119.986953,1.502005
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,240,3.574545454545455,119.986953,1.502005
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,320,1.832727272727273,119.986953,1.502005
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,400,0.09090909090909172,119.986953,1.502005
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,80,7.058181818181819,127.500543,1.499412
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,160,5.316363636363636,127.500543,1.499412
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,240,3.574545454545455,127.500543,1.499412
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,320,1.832727272727273,127.500543,1.499412
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,400,0.09090909090909172,127.500543,1.499412
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,80,7.058181818181819,135.484634,1.498752
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,160,5.316363636363636,135.484634,1.498752
y = -0.0218x + 8.8,-0.021772727272727273,8.8,4134,240,3.574545454545455,135.484634,1.498752
