Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,80,5.133333333333334,100.0,1.484364
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,160,3.8666666666666667,100.0,1.484364
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,240,2.6,100.0,1.484364
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,320,1.333333333333333,100.0,1.484364
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,400,0.06666666666666643,100.0,1.484364
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,80,5.133333333333334,106.262006,1.484002
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,160,3.8666666666666667,106.262006,1.484002
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,240,2.6,106.262006,1.484002
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,320,1.333333333333333,106.262006,1.484002
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,400,0.06666666666666643,106.262006,1.484002
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,80,5.133333333333334,112.916138,1.483212
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,160,3.8666666666666667,112.916138,1.483212
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,240,2.6,112.916138,1.483212
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,320,1.333333333333333,112.916138,1.483212
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,400,0.06666666666666643,112.916138,1.483212
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,80,5.133333333333334,119.986953,1.477304
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,160,3.8666666666666667,119.986953,1.477304
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,240,2.6,119.986953,1.477304
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,320,1.333333333333333,119.986953,1.477304
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,400,0.06666666666666643,119.986953,1.477304
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,80,5.133333333333334,127.500543,1.474908
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,160,3.8666666666666667,127.500543,1.474908
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,240,2.6,127.500543,1.474908
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,320,1.333333333333333,127.500543,1.474908
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,400,0.06666666666666643,127.500543,1.474908
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,80,5.133333333333334,135.484634,1.474352
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,160,3.8666666666666667,135.484634,1.474352
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,240,2.6,135.484634,1.474352
y = -0.0158x + 6.4,-0.015833333333333335,6.4,3134,320,1.333333333333333,135.484634,1.474352
