Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,80,3.6094949494949495,100.0,1.433566
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,160,2.718989898989899,100.0,1.433566
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,240,1.8284848484848486,100.0,1.433566
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,320,0.9379797979797981,100.0,1.433566
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,400,0.047474747474748114,100.0,1.433566
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,80,3.6094949494949495,106.262006,1.433291
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,160,2.718989898989899,106.262006,1.433291
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,240,1.8284848484848486,106.262006,1.433291
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,320,0.9379797979797981,106.262006,1.433291
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,400,0.047474747474748114,106.262006,1.433291
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,80,3.6094949494949495,112.916138,1.432626
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,160,2.718989898989899,112.916138,1.432626
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,240,1.8284848484848486,112.916138,1.432626
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,320,0.9379797979797981,112.916138,1.432626
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,400,0.047474747474748114,112.916138,1.432626
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,80,3.6094949494949495,119.986953,1.427249
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,160,2.718989898989899,119.986953,1.427249
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,240,1.8284848484848486,119.986953,1.427249
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,320,0.9379797979797981,119.986953,1.427249
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,400,0.047474747474748114,119.986953,1.427249
y = -0.0111x + 4.5,-0.01113131313131313,4.5,1234,80,3.6094949494949495,127.500543,1.425117
