Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,100.0,1.51209
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,100.0,1.51209
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,100.0,1.51209
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,100.0,1.51209
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,100.0,1.51209
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,106.262006,1.511649
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,106.262006,1.511649
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,106.262006,1.511649
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,106.262006,1.511649
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,106.262006,1.511649
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,112.916138,1.510748
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,112.916138,1.510748
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,112.916138,1.510748
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,112.916138,1.510748
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,112.916138,1.510748
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,119.986953,1.504414
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,119.986953,1.504414
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,119.986953,1.504414
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,119.986953,1.504414
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,119.986953,1.504414
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,127.500543,1.501798
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,127.500543,1.501798
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,127.500543,1.501798
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,127.500543,1.501798
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,127.500543,1.501798
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,135.484634,1.501124
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,135.484634,1.501124
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,135.484634,1.501124
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,135.484634,1.501124
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,135.484634,1.501124
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,143.968689,1.49879
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,143.968689,1.49879
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,143.968689,1.49879
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,143.968689,1.49879
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,143.968689,1.49879
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,152.984017,1.495129
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,152.984017,1.495129
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,152.984017,1.495129
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,152.984017,1.495129
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,152.984017,1.495129
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,162.563884,1.491274
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,162.563884,1.491274
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,162.563884,1.491274
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,162.563884,1.491274
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,162.563884,1.491274
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,172.743644,1.48762
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,172.743644,1.48762
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,172.743644,1.48762
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,172.743644,1.48762
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,172.743644,1.48762
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,183.56086,1.483929
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,183.56086,1.483929
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,183.56086,1.483929
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,183.56086,1.483929
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,183.56086,1.483929
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,195.055452,1.479328
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,195.055452,1.479328
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,195.055452,1.479328
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,320,1.9159595959595954,195.055452,1.479328
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,400,0.09494949494949445,195.055452,1.479328
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,80,7.378989898989898,207.269835,1.473318
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,160,5.557979797979797,207.269835,1.473318
y = -0.0228x + 9.2,-0.022762626262626262,9.2,4034,240,3.7369696969696964,207.269835,1.473318
