Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,80,2.8876767676767674,100.0,1.386283
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,160,2.175353535353535,100.0,1.386283
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,240,1.463030303030303,100.0,1.386283
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,320,0.7507070707070702,100.0,1.386283
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,400,0.038383838383837965,100.0,1.386283
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,80,2.8876767676767674,106.262006,1.386064
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,160,2.175353535353535,106.262006,1.386064
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,240,1.463030303030303,106.262006,1.386064
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,320,0.7507070707070702,106.262006,1.386064
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,400,0.038383838383837965,106.262006,1.386064
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,80,2.8876767676767674,112.916138,1.385482
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,160,2.175353535353535,112.916138,1.385482
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,240,1.463030303030303,112.916138,1.385482
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,320,0.7507070707070702,112.916138,1.385482
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,400,0.038383838383837965,112.916138,1.385482
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,80,2.8876767676767674,119.986953,1.380483
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,160,2.175353535353535,119.986953,1.380483
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,240,1.463030303030303,119.986953,1.380483
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,320,0.7507070707070702,119.986953,1.380483
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,400,0.038383838383837965,119.986953,1.380483
y = -0.0089x + 3.6,-0.008904040404040406,3.6,3834,80,2.8876767676767674,127.500543,1.378533
