Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,100.0,1.273763
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,100.0,1.273763
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,100.0,1.273763
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,100.0,1.273763
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,100.0,1.273763
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,106.262006,1.273638
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,106.262006,1.273638
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,106.262006,1.273638
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,106.262006,1.273638
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,106.262006,1.273638
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,112.916138,1.273201
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,112.916138,1.273201
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,112.916138,1.273201
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,112.916138,1.273201
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,112.916138,1.273201
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,119.986953,1.268907
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,119.986953,1.268907
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,119.986953,1.268907
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,119.986953,1.268907
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,119.986953,1.268907
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,127.500543,1.267288
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,127.500543,1.267288
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,127.500543,1.267288
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,127.500543,1.267288
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,127.500543,1.267288
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,135.484634,1.267077
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,135.484634,1.267077
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,135.484634,1.267077
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,135.484634,1.267077
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,135.484634,1.267077
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,143.968689,1.265704
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,143.968689,1.265704
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,143.968689,1.265704
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,143.968689,1.265704
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,143.968689,1.265704
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,152.984017,1.263411
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,152.984017,1.263411
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,152.984017,1.263411
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,152.984017,1.263411
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,152.984017,1.263411
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,162.563884,1.261006
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,162.563884,1.261006
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,162.563884,1.261006
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,162.563884,1.261006
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,162.563884,1.261006
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,172.743644,1.258775
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,172.743644,1.258775
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,172.743644,1.258775
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,172.743644,1.258775
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,172.743644,1.258775
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,183.56086,1.256548
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,183.56086,1.256548
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,183.56086,1.256548
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,183.56086,1.256548
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,183.56086,1.256548
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,195.055452,1.253705
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,195.055452,1.253705
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,195.055452,1.253705
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,195.055452,1.253705
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,195.055452,1.253705
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,207.269835,1.249893
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,207.269835,1.249893
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,207.269835,1.249893
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,207.269835,1.249893
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,207.269835,1.249893
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,220.249084,1.247209
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,220.249084,1.247209
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,220.249084,1.247209
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,220.249084,1.247209
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,220.249084,1.247209
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,234.041094,1.24564
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,234.041094,1.24564
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,234.041094,1.24564
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,320,0.5010101010101009,234.041094,1.24564
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,400,0.02626262626262621,234.041094,1.24564
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,80,1.9252525252525252,248.69676,1.241103
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,160,1.4505050505050505,248.69676,1.241103
y = -0.0059x + 2.4,-0.005934343434343434,2.4,2934,240,0.9757575757575756,248.69676,1.241103
