Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,80,1.1232323232323231,100.0,1.101111
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,160,0.8464646464646464,100.0,1.101111
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,240,0.5696969696969697,100.0,1.101111
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,320,0.2929292929292928,100.0,1.101111
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,400,0.016161616161616266,100.0,1.101111
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,80,1.1232323232323231,106.262006,1.101086
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,160,0.8464646464646464,106.262006,1.101086
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,240,0.5696969696969697,106.262006,1.101086
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,320,0.2929292929292928,106.262006,1.101086
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,400,0.016161616161616266,106.262006,1.101086
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,80,1.1232323232323231,112.916138,1.100811
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,160,0.8464646464646464,112.916138,1.100811
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,240,0.5696969696969697,112.916138,1.100811
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,320,0.2929292929292928,112.916138,1.100811
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,400,0.016161616161616266,112.916138,1.100811
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,80,1.1232323232323231,119.986953,1.097345
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,160,0.8464646464646464,119.986953,1.097345
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,240,0.5696969696969697,119.986953,1.097345
y = -0.0035x + 1.4,-0.0034595959595959593,1.4,1834,320,0.2929292929292928,119.986953,1.097345
