Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,100.0,1.463374
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,100.0,1.463374
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,100.0,1.463374
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,100.0,1.463374
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,100.0,1.463374
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,106.262006,1.463054
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,106.262006,1.463054
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,106.262006,1.463054
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,106.262006,1.463054
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,106.262006,1.463054
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,112.916138,1.462322
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,112.916138,1.462322
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,112.916138,1.462322
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,112.916138,1.462322
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,112.916138,1.462322
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,119.986953,1.456658
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,119.986953,1.456658
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,119.986953,1.456658
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,119.986953,1.456658
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,119.986953,1.456658
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,127.500543,1.454385
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,127.500543,1.454385
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,127.500543,1.454385
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,127.500543,1.454385
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,127.500543,1.454385
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,135.484634,1.453888
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,135.484634,1.453888
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,135.484634,1.453888
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,135.484634,1.453888
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,135.484634,1.453888
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,143.968689,1.451892
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,143.968689,1.451892
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,143.968689,1.451892
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,143.968689,1.451892
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,143.968689,1.451892
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,152.984017,1.4487
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,152.984017,1.4487
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,152.984017,1.4487
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,152.984017,1.4487
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,152.984017,1.4487
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,162.563884,1.445344
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,162.563884,1.445344
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,162.563884,1.445344
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,162.563884,1.445344
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,162.563884,1.445344
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,172.743644,1.442183
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,172.743644,1.442183
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,172.743644,1.442183
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,172.743644,1.442183
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,172.743644,1.442183
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,183.56086,1.439004
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,183.56086,1.439004
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,183.56086,1.439004
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,183.56086,1.439004
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,183.56086,1.439004
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,195.055452,1.435011
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,195.055452,1.435011
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,195.055452,1.435011
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,195.055452,1.435011
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,195.055452,1.435011
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,207.269835,1.429753
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,207.269835,1.429753
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,207.269835,1.429753
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,207.269835,1.429753
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,207.269835,1.429753
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,220.249084,1.425902
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,220.249084,1.425902
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,220.249084,1.425902
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,220.249084,1.425902
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,220.249084,1.425902
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,234.041094,1.423439
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,234.041094,1.423439
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,234.041094,1.423439
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,234.041094,1.423439
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,234.041094,1.423439
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,80,4.331313131313132,248.69676,1.417157
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,160,3.262626262626263,248.69676,1.417157
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,240,2.193939393939394,248.69676,1.417157
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,320,1.1252525252525256,248.69676,1.417157
y = -0.0134x + 5.4,-0.01335858585858586,5.4,4534,400,0.05656565656565693,248.69676,1.417157
