Equations,Slope,Intercept,Equation ID,x (Thickness),y (Thermal Conductivity Profile),Tdelay,ModelRatio
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,80,0.642020202020202,100.0,0.941707
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,160,0.4840404040404041,100.0,0.941707
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,240,0.32606060606060616,100.0,0.941707
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,320,0.16808080808080816,100.0,0.941707
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,400,0.010101010101010166,100.0,0.941707
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,80,0.642020202020202,106.262006,0.941764
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,160,0.4840404040404041,106.262006,0.941764
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,240,0.32606060606060616,106.262006,0.941764
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,320,0.16808080808080816,106.262006,0.941764
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,400,0.010101010101010166,106.262006,0.941764
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,80,0.642020202020202,112.916138,0.941616
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,160,0.4840404040404041,112.916138,0.941616
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,240,0.32606060606060616,112.916138,0.941616
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,320,0.16808080808080816,112.916138,0.941616
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,400,0.010101010101010166,112.916138,0.941616
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,80,0.642020202020202,119.986953,0.938801
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,160,0.4840404040404041,119.986953,0.938801
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,240,0.32606060606060616,119.986953,0.938801
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,320,0.16808080808080816,119.986953,0.938801
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,400,0.010101010101010166,119.986953,0.938801
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,80,0.642020202020202,127.500543,0.93786
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,160,0.4840404040404041,127.500543,0.93786
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,240,0.32606060606060616,127.500543,0.93786
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,320,0.16808080808080816,127.500543,0.93786
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,400,0.010101010101010166,127.500543,0.93786
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,80,0.642020202020202,135.484634,0.937914
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,160,0.4840404040404041,135.484634,0.937914
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,240,0.32606060606060616,135.484634,0.937914
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,320,0.16808080808080816,135.484634,0.937914
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,400,0.010101010101010166,135.484634,0.937914
y = -0.0020x + 0.8,-0.0019747474747474746,0.8,4834,80,0.642020202020202,143.968689,0.937177
